n,logger,Ring,Breast,Cheek,Secondary,Date,Month,Longsm2,Lat60sm2,Period
892,6529,EW44511,141,142,143,24/07/07,July,-3.45,56.94317375,Autumn
893,6529,EW44511,141,142,143,24/07/07,July,-4.635,56.57298926,Autumn
894,6529,EW44511,141,142,143,25/07/07,July,-5.3175,56.45015444,Autumn
895,6529,EW44511,141,142,143,25/07/07,July,-5.0025,56.6893889,Autumn
896,6529,EW44511,141,142,143,26/07/07,July,-4.23,56.98065663,Autumn
897,6529,EW44511,141,142,143,26/07/07,July,-2.8925,57.23796334,Autumn
898,6529,EW44511,141,142,143,27/07/07,July,-2.135,57.07802401,Autumn
899,6529,EW44511,141,142,143,27/07/07,July,-2.4825,56.40941939,Autumn
900,6529,EW44511,141,142,143,28/07/07,July,-2.6875,55.75092733,Autumn
901,6529,EW44511,141,142,143,28/07/07,July,-2.26,55.19638571,Autumn
902,6529,EW44511,141,142,143,29/07/07,July,-1.26,54.57106587,Autumn
903,6529,EW44511,141,142,143,29/07/07,July,-0.3575,53.98713417,Autumn
904,6529,EW44511,141,142,143,30/07/07,July,-0.1675,53.46281821,Autumn
905,6529,EW44511,141,142,143,30/07/07,July,-0.58,52.8728674,Autumn
906,6529,EW44511,141,142,143,31/07/07,July,-0.2125,52.82293944,Autumn
907,6529,EW44511,141,142,143,31/07/07,July,0.8475,53.59787274,Autumn
908,6529,EW44511,141,142,143,01/08/07,August,0.36,54.22653205,Autumn
909,6529,EW44511,141,142,143,01/08/07,August,-1.155,54.19434909,Autumn
910,6529,EW44511,141,142,143,02/08/07,August,-1.615,54.19077882,Autumn
911,6529,EW44511,141,142,143,02/08/07,August,-0.545,54.51098305,Autumn
912,6529,EW44511,141,142,143,03/08/07,August,0.9325,54.45206549,Autumn
913,6529,EW44511,141,142,143,03/08/07,August,1.2425,54.10279523,Autumn
914,6529,EW44511,141,142,143,04/08/07,August,0.6725,54.29439825,Autumn
915,6529,EW44511,141,142,143,04/08/07,August,0.1775,54.89380034,Autumn
916,6529,EW44511,141,142,143,05/08/07,August,-0.6425,55.29701598,Autumn
917,6529,EW44511,141,142,143,05/08/07,August,-1.3075,55.34426378,Autumn
918,6529,EW44511,141,142,143,06/08/07,August,-1.0975,55.14006246,Autumn
919,6529,EW44511,141,142,143,06/08/07,August,-0.825,54.97219702,Autumn
920,6529,EW44511,141,142,143,07/08/07,August,-1.15,54.90343414,Autumn
921,6529,EW44511,141,142,143,07/08/07,August,-1.485,54.69022155,Autumn
922,6529,EW44511,141,142,143,08/08/07,August,-1.62,54.13073428,Autumn
923,6529,EW44511,141,142,143,08/08/07,August,-2.47,53.45273294,Autumn
925,6529,EW44511,141,142,143,09/08/07,August,-2.3375,54.52327145,Autumn
926,6529,EW44511,141,142,143,10/08/07,August,-1.13,55.0426993,Autumn
927,6529,EW44511,141,142,143,10/08/07,August,-0.325,55.1186698,Autumn
928,6529,EW44511,141,142,143,11/08/07,August,-0.0775,55.0919543,Autumn
929,6529,EW44511,141,142,143,11/08/07,August,-0.1725,54.88362069,Autumn
930,6529,EW44511,141,142,143,12/08/07,August,-0.025,54.68010429,Autumn
931,6529,EW44511,141,142,143,12/08/07,August,0.225,54.63906047,Autumn
932,6529,EW44511,141,142,143,13/08/07,August,0.0575,54.56073859,Autumn
933,6529,EW44511,141,142,143,13/08/07,August,-0.4025,54.29516716,Autumn
934,6529,EW44511,141,142,143,14/08/07,August,-0.5775,54.08959173,Autumn
935,6529,EW44511,141,142,143,14/08/07,August,-0.3425,54.05456206,Autumn
936,6529,EW44511,141,142,143,15/08/07,August,0.0375,53.96899989,Autumn
937,6529,EW44511,141,142,143,15/08/07,August,0.4575,53.79334017,Autumn
938,6529,EW44511,141,142,143,16/08/07,August,0.885,53.56433818,Autumn
939,6529,EW44511,141,142,143,16/08/07,August,1.025,53.3505392,Autumn
940,6529,EW44511,141,142,143,17/08/07,August,0.68,53.21783644,Autumn
941,6529,EW44511,141,142,143,17/08/07,August,0.135,53.03427551,Autumn
942,6529,EW44511,141,142,143,18/08/07,August,-0.2425,52.85274215,Autumn
943,6529,EW44511,141,142,143,18/08/07,August,-0.44,52.77624672,Autumn
944,6529,EW44511,141,142,143,19/08/07,August,-0.6375,52.67529112,Autumn
945,6529,EW44511,141,142,143,19/08/07,August,-0.645,52.43068314,Autumn
946,6529,EW44511,141,142,143,20/08/07,August,-0.255,52.04756942,Autumn
947,6529,EW44511,141,142,143,20/08/07,August,-0.03,51.77486822,Autumn
948,6529,EW44511,141,142,143,21/08/07,August,0.0875,52.08461652,Autumn
949,6529,EW44511,141,142,143,21/08/07,August,0.495,52.86379912,Autumn
950,6529,EW44511,141,142,143,22/08/07,August,0.1675,53.05098543,Autumn
951,6529,EW44511,141,142,143,22/08/07,August,-1.2675,52.44329691,Autumn
952,6529,EW44511,141,142,143,23/08/07,August,-2.225,52.51271655,Autumn
953,6529,EW44511,141,142,143,23/08/07,August,-1.485,53.37969389,Autumn
954,6529,EW44511,141,142,143,24/08/07,August,0.005,53.38673754,Autumn
955,6529,EW44511,141,142,143,24/08/07,August,0.095,52.93005562,Autumn
956,6529,EW44511,141,142,143,25/08/07,August,-1.2375,53.64308685,Autumn
957,6529,EW44511,141,142,143,25/08/07,August,-1.53,54.70554914,Autumn
958,6529,EW44511,141,142,143,26/08/07,August,-0.6475,54.33676288,Autumn
959,6529,EW44511,141,142,143,26/08/07,August,-0.7175,53.27185243,Autumn
960,6529,EW44511,141,142,143,27/08/07,August,-1.53,53.33425155,Autumn
961,6529,EW44511,141,142,143,27/08/07,August,-1.8675,54.19430918,Autumn
962,6529,EW44511,141,142,143,28/08/07,August,-1.92,54.7305954,Autumn
963,6529,EW44511,141,142,143,28/08/07,August,-2.235,55.06336053,Autumn
964,6529,EW44511,141,142,143,29/08/07,August,-3.0275,55.4577937,Autumn
965,6529,EW44511,141,142,143,29/08/07,August,-3.785,55.67439567,Autumn
966,6529,EW44511,141,142,143,30/08/07,August,-3.835,55.83716183,Autumn
967,6529,EW44511,141,142,143,30/08/07,August,-3.33,56.13826453,Autumn
968,6529,EW44511,141,142,143,02/09/07,September,-2.29,54.89453314,Autumn
969,6529,EW44511,141,142,143,03/09/07,September,-4.245,56.95678922,Autumn
970,6529,EW44511,141,142,143,03/09/07,September,-4.315,58.41819791,Autumn
971,6529,EW44511,141,142,143,04/09/07,September,-4.0025,58.77381117,Autumn
972,6529,EW44511,141,142,143,05/09/07,September,-4.3825,57.94816219,Autumn
973,6529,EW44511,141,142,143,07/09/07,September,-3.635,56.76111586,Autumn
974,6529,EW44511,141,142,143,08/09/07,September,-2.685,56.40483694,Autumn
975,6529,EW44511,141,142,143,08/09/07,September,-2.63,56.71151783,Autumn
976,6529,EW44511,141,142,143,09/09/07,September,-2.79,57.18509218,Autumn
977,6529,EW44511,141,142,143,09/09/07,September,-2.9175,57.66492585,Autumn
978,6529,EW44511,141,142,143,10/09/07,September,-2.8475,58.06774598,Autumn
979,6529,EW44511,141,142,143,10/09/07,September,-2.2125,58.30840367,Autumn
980,6529,EW44511,141,142,143,11/09/07,September,-1.24,57.73479482,Autumn
981,6529,EW44511,141,142,143,11/09/07,September,-1.225,56.83574439,Autumn
982,6529,EW44511,141,142,143,12/09/07,September,-2.195,57.00843063,Autumn
983,6529,EW44511,141,142,143,12/09/07,September,-2.7125,57.54049922,Autumn
984,6529,EW44511,141,142,143,13/09/07,September,-2.5025,57.07382045,Autumn
985,6529,EW44511,141,142,143,13/09/07,September,-3.0525,56.52402032,Autumn
986,6529,EW44511,141,142,143,14/09/07,September,-4.8225,57.17757776,Autumn
995,6529,EW44511,141,142,143,26/10/07,October,-10.18,57.23195904,Winter
996,6529,EW44511,141,142,143,26/10/07,October,-9.7725,56.87908967,Winter
997,6529,EW44511,141,142,143,27/10/07,October,-8.7525,56.68053909,Winter
998,6529,EW44511,141,142,143,27/10/07,October,-8.4225,56.73838149,Winter
999,6529,EW44511,141,142,143,29/10/07,October,-9.08,57.13891974,Winter
1000,6529,EW44511,141,142,143,30/10/07,October,-9.4025,58.4628055,Winter
1001,6529,EW44511,141,142,143,30/10/07,October,-9.7075,60.1180588,Winter
1002,6529,EW44511,141,142,143,31/10/07,October,-9.8175,60.43821977,Winter
1003,6529,EW44511,141,142,143,31/10/07,October,-9.415,59.54939447,Winter
1004,6529,EW44511,141,142,143,01/11/07,November,-9.1175,58.52271706,Winter
1005,6529,EW44511,141,142,143,01/11/07,November,-8.95,58.19395409,Winter
1006,6529,EW44511,141,142,143,03/11/07,November,-9.1975,58.22956921,Winter
1007,6529,EW44511,141,142,143,03/11/07,November,-9.755,57.72304863,Winter
1008,6529,EW44511,141,142,143,04/11/07,November,-9.9475,57.30650137,Winter
1009,6529,EW44511,141,142,143,04/11/07,November,-9.8775,57.14634001,Winter
1010,6529,EW44511,141,142,143,05/11/07,November,-9.54,56.4782005,Winter
1011,6529,EW44511,141,142,143,05/11/07,November,-8.7375,55.85475899,Winter
1012,6529,EW44511,141,142,143,06/11/07,November,-8.0925,55.80077349,Winter
1013,6529,EW44511,141,142,143,07/11/07,November,-8.175,55.88239308,Winter
1014,6529,EW44511,141,142,143,07/11/07,November,-8.61,56.01829874,Winter
1015,6529,EW44511,141,142,143,08/11/07,November,-8.7925,56.05764182,Winter
1016,6529,EW44511,141,142,143,08/11/07,November,-8.4825,55.95847737,Winter
1017,6529,EW44511,141,142,143,09/11/07,November,-7.9275,56.21009592,Winter
1018,6529,EW44511,141,142,143,09/11/07,November,-7.7,56.6729435,Winter
1019,6529,EW44511,141,142,143,10/11/07,November,-7.4725,56.47172706,Winter
1020,6529,EW44511,141,142,143,10/11/07,November,-7.745,55.75009926,Winter
1021,6529,EW44511,141,142,143,11/11/07,November,-8.745,55.49897033,Winter
1022,6529,EW44511,141,142,143,12/11/07,November,-8.9375,56.07979273,Winter
1023,6529,EW44511,141,142,143,12/11/07,November,-8.71,56.73280518,Winter
1024,6529,EW44511,141,142,143,13/11/07,November,-9.0525,56.96554105,Winter
1025,6529,EW44511,141,142,143,13/11/07,November,-9.605,57.21121522,Winter
1026,6529,EW44511,141,142,143,14/11/07,November,-9.54,57.08183512,Winter
1027,6529,EW44511,141,142,143,14/11/07,November,-8.9125,56.25247264,Winter
1028,6529,EW44511,141,142,143,15/11/07,November,-8.9425,55.73130355,Winter
1029,6529,EW44511,141,142,143,15/11/07,November,-9.2675,56.10701544,Winter
1030,6529,EW44511,141,142,143,16/11/07,November,-9.2775,57.09816633,Winter
1031,6529,EW44511,141,142,143,16/11/07,November,-9.6275,58.22278387,Winter
1032,6529,EW44511,141,142,143,17/11/07,November,-9.315,58.23409697,Winter
1033,6529,EW44511,141,142,143,17/11/07,November,-8.05,56.91117707,Winter
1034,6529,EW44511,141,142,143,18/11/07,November,-7.7925,56.00087305,Winter
1035,6529,EW44511,141,142,143,18/11/07,November,-8.7675,56.1029827,Winter
1036,6529,EW44511,141,142,143,19/11/07,November,-9.615,55.950381,Winter
1037,6529,EW44511,141,142,143,19/11/07,November,-9.3825,55.4014387,Winter
1038,6529,EW44511,141,142,143,20/11/07,November,-8.525,55.59719407,Winter
1039,6529,EW44511,141,142,143,20/11/07,November,-8.265,56.26397224,Winter
1040,6529,EW44511,141,142,143,21/11/07,November,-8.71,56.50601331,Winter
1041,6529,EW44511,141,142,143,21/11/07,November,-9.2325,56.5760626,Winter
1042,6529,EW44511,141,142,143,22/11/07,November,-9.42,56.65839137,Winter
1043,6529,EW44511,141,142,143,22/11/07,November,-9.145,56.65597422,Winter
1044,6529,EW44511,141,142,143,23/11/07,November,-8.6075,56.80090374,Winter
1045,6529,EW44511,141,142,143,23/11/07,November,-8.305,57.00552253,Winter
1046,6529,EW44511,141,142,143,24/11/07,November,-8.29,56.95702677,Winter
1047,6529,EW44511,141,142,143,24/11/07,November,-8.24,56.76900515,Winter
1048,6529,EW44511,141,142,143,25/11/07,November,-8.25,56.7330764,Winter
1049,6529,EW44511,141,142,143,25/11/07,November,-8.4375,56.83985565,Winter
1050,6529,EW44511,141,142,143,26/11/07,November,-8.7575,56.97315982,Winter
1051,6529,EW44511,141,142,143,26/11/07,November,-9.105,57.15200458,Winter
1052,6529,EW44511,141,142,143,27/11/07,November,-9.2025,57.26475444,Winter
1053,6529,EW44511,141,142,143,27/11/07,November,-9.175,57.19969582,Winter
1054,6529,EW44511,141,142,143,28/11/07,November,-8.945,56.82363358,Winter
1055,6529,EW44511,141,142,143,28/11/07,November,-8.2525,56.18150575,Winter
1056,6529,EW44511,141,142,143,29/11/07,November,-8.23,56.19323224,Winter
1057,6529,EW44511,141,142,143,29/11/07,November,-9.04,57.12787774,Winter
1058,6529,EW44511,141,142,143,30/11/07,November,-9.2325,57.91326295,Winter
1059,6529,EW44511,141,142,143,30/11/07,November,-8.3125,58.27820743,Winter
1060,6529,EW44511,141,142,143,01/12/07,December,-7.0075,58.95294032,Winter
1061,6529,EW44511,141,142,143,01/12/07,December,-6.4825,59.83992403,Winter
1062,6529,EW44511,141,142,143,02/12/07,December,-6.14,60.00145145,Winter
1063,6529,EW44511,141,142,143,02/12/07,December,-4.785,59.5895361,Winter
1064,6529,EW44511,141,142,143,03/12/07,December,-2.9275,59.50632313,Winter
1065,6529,EW44511,141,142,143,03/12/07,December,-1.3025,59.69714728,Winter
1066,6529,EW44511,141,142,143,04/12/07,December,0.1075,59.77390146,Winter
1067,6529,EW44511,141,142,143,04/12/07,December,0.745,59.61020684,Winter
1068,6529,EW44511,141,142,143,05/12/07,December,0.4025,59.01059103,Winter
1069,6529,EW44511,141,142,143,05/12/07,December,0.5475,58.34907888,Winter
1070,6529,EW44511,141,142,143,06/12/07,December,1.2875,58.3597234,Winter
1071,6529,EW44511,141,142,143,06/12/07,December,1.235,58.70186331,Winter
1072,6529,EW44511,141,142,143,07/12/07,December,0.6125,58.50779674,Winter
1073,6529,EW44511,141,142,143,07/12/07,December,0.455,57.96572263,Winter
1074,6529,EW44511,141,142,143,08/12/07,December,0.2975,57.88637092,Winter
1075,6529,EW44511,141,142,143,08/12/07,December,-0.3325,58.26750656,Winter
1076,6529,EW44511,141,142,143,09/12/07,December,-0.535,58.36736178,Winter
1077,6529,EW44511,141,142,143,09/12/07,December,-0.415,57.95202677,Winter
1078,6529,EW44511,141,142,143,10/12/07,December,-0.5875,57.28144557,Winter
1079,6529,EW44511,141,142,143,10/12/07,December,-0.61,56.60371277,Winter
1080,6529,EW44511,141,142,143,11/12/07,December,-0.8,56.36990739,Winter
1081,6529,EW44511,141,142,143,11/12/07,December,-1.195,56.6541646,Winter
1082,6529,EW44511,141,142,143,12/12/07,December,-1.1225,57.03885516,Winter
1083,6529,EW44511,141,142,143,12/12/07,December,-1.0825,57.23512408,Winter
1084,6529,EW44511,141,142,143,13/12/07,December,-1.08,56.96835284,Winter
1085,6529,EW44511,141,142,143,13/12/07,December,-0.6325,56.3530298,Winter
1086,6529,EW44511,141,142,143,14/12/07,December,-0.8125,56.27507135,Winter
1087,6529,EW44511,141,142,143,14/12/07,December,-1.825,56.94715076,Winter
1088,6529,EW44511,141,142,143,15/12/07,December,-2.3375,57.48566398,Winter
1089,6529,EW44511,141,142,143,15/12/07,December,-2,57.65651457,Winter
1090,6529,EW44511,141,142,143,16/12/07,December,-1.3025,57.93023394,Winter
1091,6529,EW44511,141,142,143,16/12/07,December,-1.205,58.20407107,Winter
1092,6529,EW44511,141,142,143,17/12/07,December,-1.8075,58.03125554,Winter
1093,6529,EW44511,141,142,143,17/12/07,December,-2.08,57.66259327,Winter
1094,6529,EW44511,141,142,143,18/12/07,December,-1.87,57.55682499,Winter
1095,6529,EW44511,141,142,143,18/12/07,December,-1.74,57.55626984,Winter
1096,6529,EW44511,141,142,143,19/12/07,December,-1.8875,57.46498842,Winter
1097,6529,EW44511,141,142,143,19/12/07,December,-2.005,57.39768616,Winter
1098,6529,EW44511,141,142,143,20/12/07,December,-1.8725,57.40694132,Winter
1099,6529,EW44511,141,142,143,20/12/07,December,-1.6175,57.4114925,Winter
1100,6529,EW44511,141,142,143,21/12/07,December,-1.1025,57.26073544,Winter
1101,6529,EW44511,141,142,143,21/12/07,December,-0.1675,56.95578661,Winter
1102,6529,EW44511,141,142,143,22/12/07,December,0.65,56.87920613,Winter
1103,6529,EW44511,141,142,143,22/12/07,December,0.3725,56.93747695,Winter
1104,6529,EW44511,141,142,143,23/12/07,December,-0.805,56.62940304,Winter
1105,6529,EW44511,141,142,143,24/12/07,December,-1.4425,56.09296178,Winter
1106,6529,EW44511,141,142,143,25/12/07,December,-1.595,55.87854384,Winter
1107,6529,EW44511,141,142,143,25/12/07,December,-1.6025,56.22264943,Winter
1108,6529,EW44511,141,142,143,26/12/07,December,-1.385,57.00425748,Winter
1109,6529,EW44511,141,142,143,26/12/07,December,-1.35,57.94118981,Winter
1110,6529,EW44511,141,142,143,27/12/07,December,-1.17,58.64621286,Winter
1111,6529,EW44511,141,142,143,27/12/07,December,-0.99,58.27349901,Winter
1112,6529,EW44511,141,142,143,28/12/07,December,-0.6925,56.8604199,Winter
1113,6529,EW44511,141,142,143,29/12/07,December,-0.0125,56.19782987,Winter
1114,6529,EW44511,141,142,143,29/12/07,December,0.025,56.44687979,Winter
1115,6529,EW44511,141,142,143,30/12/07,December,-0.85,56.46429588,Winter
1116,6529,EW44511,141,142,143,30/12/07,December,-1.33,56.48894275,Winter
1117,6529,EW44511,141,142,143,31/12/07,December,-1.1675,57.10598304,Winter
1118,6529,EW44511,141,142,143,31/12/07,December,-1.28,58.02392284,Winter
1119,6529,EW44511,141,142,143,01/01/08,January,-1.0675,58.43322957,Spring
1120,6529,EW44511,141,142,143,01/01/08,January,-0.3975,58.24572599,Spring
1121,6529,EW44511,141,142,143,02/01/08,January,-0.2175,58.02971523,Spring
1122,6529,EW44511,141,142,143,02/01/08,January,-0.525,57.99529188,Spring
1123,6529,EW44511,141,142,143,03/01/08,January,-1.1575,58.41408203,Spring
1124,6529,EW44511,141,142,143,04/01/08,January,-1.05,58.95946889,Spring
1125,6529,EW44511,141,142,143,04/01/08,January,-0.1,58.60359888,Spring
1126,6529,EW44511,141,142,143,05/01/08,January,0.095,57.57278186,Spring
1127,6529,EW44511,141,142,143,05/01/08,January,0.0225,56.7355475,Spring
1128,6529,EW44511,141,142,143,06/01/08,January,-0.145,56.63801398,Spring
1129,6529,EW44511,141,142,143,06/01/08,January,-0.455,57.24412395,Spring
1130,6529,EW44511,141,142,143,07/01/08,January,0.24,57.8598527,Spring
1131,6529,EW44511,141,142,143,07/01/08,January,1.075,58.00603398,Spring
1132,6529,EW44511,141,142,143,08/01/08,January,0.72,57.95209516,Spring
1133,6529,EW44511,141,142,143,08/01/08,January,-0.42,58.11047197,Spring
